subject,acc,RT,Code,seq,actionseq,timeseq,trial
28306,1,0.347112900111824,3,6,3,63,78
28306,1,0.531414899975061,1,1,1,64,78
28306,1,0.508003299823031,2,3,2,65,78
28306,1,0.717973100021482,3,5,3,66,78
28306,1,1.04719309997745,1,2,1,67,78
28306,1,0.995327200042084,2,4,2,68,78
28306,1,0.697889200178906,2,4,2,69,78
28306,1,0.851523600053042,1,2,1,70,78
28306,1,0.592036599991843,3,6,3,71,78
28306,1,0.614154400071129,1,2,1,72,78
28306,1,0.53196689998731,1,1,1,73,78
28306,1,0.532016499899328,2,3,2,74,78
28306,1,0.693254399811849,3,6,3,75,78
28306,1,0.3837148998864,3,5,3,76,78
28306,1,0.662531599868089,2,3,2,77,78
28306,1,0.602453700033948,3,5,3,78,78
28306,1,0.680498099885881,1,1,1,79,78
28306,1,0.650843899929896,2,4,2,80,78
28306,1,0.646929500158876,3,6,3,81,78
28306,1,0.514798699878156,3,6,3,82,78
28306,1,0.564133200095966,1,2,1,83,78
28306,1,0.619948700070381,2,3,2,84,78
28306,1,0.761949500069022,2,4,2,85,78
28306,1,0.553266699891537,1,1,1,86,78
28306,1,0.849423400126398,3,5,3,87,78
28306,1,0.725053000031039,1,2,1,88,78
28306,1,0.630814400035888,2,4,2,89,78
28306,1,0.611421000212431,3,5,3,90,78
28306,1,0.593409999972209,1,1,1,91,78
28306,1,0.552448699949309,3,6,3,92,78
28306,1,0.919873600127175,1,1,1,93,78
28306,1,0.593194500077516,2,3,2,94,78
28306,1,0.471941200084984,2,3,2,95,78
28306,1,0.906879600137472,1,2,1,96,78
28306,1,0.572973200120032,3,5,3,97,78
28306,1,0.837224900024012,2,4,2,98,78
28306,1,0.664906099904329,3,6,3,99,78
28306,1,0.708832700038329,1,2,1,100,78
28306,1,0.590161099797115,1,1,1,101,78
28306,1,0.620916200103238,3,6,3,102,78
28306,1,0.938691599993035,3,5,3,103,78
28306,1,0.754966199863702,3,6,3,104,78
28306,1,0.627350799972191,2,3,2,105,78
28306,1,0.688143600011244,2,4,2,106,78
28306,1,0.491167799802497,2,4,2,107,78
28306,1,0.886092100059614,3,5,3,108,78
28306,1,0.504649200011045,2,3,2,109,78
28306,1,0.522549899993464,1,2,1,110,78
28306,1,0.459760199999437,1,2,1,111,78
28306,1,0.607853300170973,1,1,1,112,78
28306,1,0.709834299981594,2,4,2,113,78
28306,1,0.455881600035354,1,1,1,114,78
28306,1,0.547729999991134,3,6,3,115,78
28306,1,0.619689100189134,2,4,2,116,78
28306,1,0.585211900062859,3,5,3,117,78
28306,1,0.488434500060976,1,1,1,118,39
28306,0,0.355326799908653,2,2,3,119,39
28306,1,0.618807099992409,3,3,3,120,39
28306,1,0.552629600046203,1,1,1,121,39
28306,1,0.832301300019026,3,3,3,122,39
28306,0,0.701185000129044,1,2,3,123,39
28306,1,0.60721469996497,3,2,3,124,39
28306,1,0.389524400001392,3,3,3,125,39
28306,1,0.452028900152072,1,1,1,126,39
28306,1,0.639794500079006,1,1,1,127,39
28306,1,0.548488900065422,3,2,3,128,39
28306,1,0.38882190012373,3,3,3,129,39
28306,1,0.60346270003356,3,3,3,130,39
28306,1,0.856848699972034,3,2,3,131,39
28306,1,0.59729570010677,1,1,1,132,39
28306,1,0.403203699970618,3,2,3,133,39
28306,1,0.4733543000184,3,3,3,134,39
28306,1,0.764248999999836,1,1,1,135,39
28306,1,0.57146260002628,1,1,1,136,39
28306,1,0.53127140016295,3,2,3,137,39
28306,1,0.508531499886885,3,3,3,138,39
28306,1,0.645601600175723,3,2,3,139,39
28306,1,0.650393900228664,3,3,3,140,39
28306,1,0.958513900171965,1,1,1,141,39
28306,1,0.446689900010824,1,1,1,142,39
28306,1,0.442751100054011,3,3,3,143,39
28306,1,0.367398899979889,3,2,3,144,39
28306,1,0.574326999951154,1,1,1,145,39
28306,1,0.533523200079799,3,2,3,146,39
28306,1,0.438446199987084,3,3,3,147,39
28306,1,0.459152099909261,3,3,3,148,39
28306,1,0.959256200119853,3,2,3,149,39
28306,1,0.647353800013661,1,1,1,150,39
28306,1,0.475225599948317,1,1,1,151,39
28306,1,0.510570100042969,3,3,3,152,39
28306,1,0.640675799921155,1,1,1,153,39
28306,1,0.573455600067973,3,2,3,154,39
28306,1,0.620616900036111,3,2,3,155,39
28306,1,0.641626499826089,3,3,3,156,39
28306,0,0.426839499967173,1,1,2,157,39
28306,1,0.472484199795872,2,2,2,158,39
28306,0,0.563962299842387,3,3,1,159,39
28306,1,0.87543119979091,2,1,2,160,39
28306,1,0.710709500126541,1,3,1,161,39
28306,1,0.624445699853823,2,2,2,162,39
28306,1,0.430038899881765,2,2,2,163,39
28306,1,0.61056930013001,1,3,1,164,39
28306,1,0.424657399998978,2,1,2,165,39
28306,1,1.30178490001708,2,1,2,166,39
28306,1,0.359507099958137,2,2,2,167,39
28306,1,0.503585200058296,1,3,1,168,39
28306,1,0.538010000018403,1,3,1,169,39
28306,1,0.354676999850199,2,2,2,170,39
28306,1,0.458092699991539,2,1,2,171,39
28306,1,0.574604300083593,2,2,2,172,39
28306,1,0.598171200137585,1,3,1,173,39
28306,1,0.587551100179553,2,1,2,174,39
28306,1,0.474288699915633,2,1,2,175,39
28306,1,0.525973399868235,2,2,2,176,39
28306,1,0.791351099964231,1,3,1,177,39
28306,1,0.502022000029683,2,2,2,178,39
28306,1,0.6238470999524,1,3,1,179,39
28306,1,0.517210200196132,2,1,2,180,39
28306,1,0.558250000001863,2,1,2,181,39
28306,1,0.638550299918279,1,3,1,182,39
28306,1,0.650894599966705,2,2,2,183,39
