txt_instrcution.started,txt_instrcution.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.started,key_resp_inst.stopped,key_resp1_seg.keys,key_resp1_seg.rt,key_resp1_seg.started,key_resp1_seg.stopped,key_resp1_end.keys,key_resp1_end.started,key_resp1_end.stopped,movie1_video.started,movie1_video.stopped,txt_imi.started,txt_imi.stopped,movie2_video.started,movie2_video.stopped,key_resp2_seg.keys,key_resp2_seg.rt,key_resp2_seg.started,key_resp2_seg.stopped,key_resp2_end.keys,key_resp2_end.started,key_resp2_end.stopped,key_resp3_seg.keys,key_resp3_seg.rt,key_resp3_seg.started,key_resp3_seg.stopped,key_resp3_end.keys,key_resp3_end.started,key_resp3_end.stopped,movie3_seg.started,movie3_seg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.77016070834361,None,['space'],[51.84464475524146],9.77016070834361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.705731757625472, 14.929736206890084, 21.729299171012826, 27.58525791403372, 55.457251568557695, 61.504824200994335, 73.08885561779607, 83.56850294856122, 99.9684369409224, 112.84822481847368, 127.79203687701374, 162.83174119627802, 186.30339673015988, 212.23926285724156]",61.725231588003226,None,,,,,,,,,,,,,,,,,,,,,,,,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,,,,,None,61.725231588003226,None,,,,,,,,,,,,,,,,,,,,,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,,,,,,,,61.725231588003226,None,282.7334697106271,None,285.73438124434324,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[10.421542666619644, 21.68557473772671, 32.80518836545525, 55.70092038606526, 81.82846230478026, 156.0355533445836, 189.9235533651081]",285.73438124434324,None,,,,,,,,,,,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,,,,,,,,,,,,,,,,,,None,285.73438124434324,None,,,,,,,,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,,,,,,,,,,479.8425763241248,None,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[16.573831668356434, 36.237858030362986, 48.82967308588559, 71.35724040691275, 92.6049614121439, 100.22074448125204, 114.49264614848653, 146.0764636339154, 172.3640114797745]",482.8435321195866,None,,,,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,482.8435321195866,None,,,15010,001,2019_Nov_18_1124,segmenting_ilabs,3.2.4,60.047956354794145,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8435321195866,None,,,,,,,
