key_resp_inst.keys,key_resp_inst.rt,key_resp1_seg.keys,key_resp1_seg.rt,key_resp1_end.keys,key_resp2_seg.keys,key_resp2_seg.rt,key_resp2_end.keys,key_resp3_seg.keys,key_resp3_seg.rt,key_resp3_end.keys,participant,session,date,expName,psychopyVersion,frameRate,
['space'],[10.459145899978466],,,,,,,,,,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.8644315000856295, 9.613916600006633, 26.56453309999779, 31.580291100079194, 35.56372910004575, 35.93038440006785, 39.4306122000562, 43.21370990003925, 63.37907170003746, 69.23043700004928, 78.07994020008482, 94.1969628999941, 125.96360610006377, 134.63008540007286, 147.07958070002496, 154.03117460000794, 161.8302608000813, 178.43009130004793]",,,,,,,,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
,,,,None,,,,,,,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[6.200820800033398, 37.26791840000078, 47.3676095000701, 74.49959500005934, 88.61729049996939, 91.30066040006932, 105.06772960000671, 128.9672424000455, 159.0847347000381]",,,,,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
,,,,,,,None,,,,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.6008387000765651, 58.63423040008638, 72.80099590006284, 89.55150150007103, 127.60059090005234, 178.80149970005732, 185.4011505000526, 213.78316680004355]",,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
,,,,,,,,,,None,28245,001,2019_May_13_1101,segmenting_ilabs,3.0.7,60.00765697944809,
