key_resp_inst.keys,key_resp_inst.rt,key_resp1_seg.keys,key_resp1_seg.rt,key_resp1_end.keys,key_resp2_seg.keys,key_resp2_seg.rt,key_resp2_end.keys,key_resp3_seg.keys,key_resp3_seg.rt,key_resp3_end.keys,participant,session,date,expName,psychopyVersion,frameRate,
['space'],[31.613851299975067],,,,,,,,,,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[9.478988599963486, 14.128148700110614, 22.06228130008094, 39.91243669996038, 68.76205760007724, 82.61343399994075, 95.86293209996074, 111.57833179994486, 137.37951250001788, 154.94650169997476, 162.26217080000788]",,,,,,,,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
,,,,None,,,,,,,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[11.200799599988386, 16.400896799983457, 19.235523000126705, 23.551402000011876, 28.133985300082713, 48.71734350011684, 64.73498090007342, 74.23439150000922, 89.13428350002505, 125.60081279999577, 133.2846616001334, 145.63411019998603, 151.95067610009573, 176.60087790014222, 181.60058930004016]",,,,,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
,,,,,,,None,,,,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.7178694999311119, 21.93504610005766, 57.81753779994324, 67.66828899993561, 84.35101470001973, 122.98382090008818, 162.79939919989556, 207.6515967999585]",,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
,,,,,,,,,,None,28306,001,2019_Apr_30_1428,segmenting_ilabs,3.0.7,60.12093930652856,
