subject,acc,RT,Code,seq,actionseq,timeseq,trial
28239,0,0.435448600008385,3,2,2,652,39
28239,1,0.904070700024022,3,1,3,653,39
28239,1,0.362034299992956,2,2,2,654,39
28239,1,0.530255899997428,2,2,2,655,39
28239,1,0.562776700011455,3,3,3,656,39
28239,1,0.426767400000244,3,1,3,657,39
28239,1,0.464106700004777,3,3,3,658,39
28239,1,0.427572799992049,3,1,3,659,39
28239,1,0.552795499999775,2,2,2,660,39
28239,1,0.440696799982106,2,2,2,661,39
28239,1,0.805418400006602,3,1,3,662,39
28239,1,0.587614499992924,3,3,3,663,39
28239,1,0.672563000000082,3,1,3,664,78
28239,0,0.740055800008122,2,2,3,665,78
28239,0,0.716682600002969,3,3,1,666,78
28239,0,0.958027600019705,3,4,1,667,78
28239,0,0.19012610000209,3,5,2,668,78
28239,0,0.276956300018355,3,6,2,669,78
28239,1,0.367987300007371,3,1,3,670,78
28239,0,0.447557299979962,3,5,2,671,78
28239,1,0.179179800004931,3,2,3,672,78
28239,1,0.29857399998582,2,6,2,673,78
28239,1,0.540582499990705,1,3,1,674,78
28239,1,0.509432999999262,1,3,1,675,78
28239,0,0.847481200005859,2,4,1,676,78
28239,0,0.451417999982368,2,2,3,677,78
28239,0,0.807231399987359,2,4,1,678,78
28239,1,0.813319400011096,2,6,2,679,78
28239,1,0.626743000000715,3,1,3,680,78
28239,1,0.992325600003824,2,5,2,681,78
28239,1,0.53458629999659,3,1,3,682,78
28239,1,0.919174300011946,3,2,3,683,78
28239,1,0.536564999987604,1,3,1,684,78
28239,0,0.761567999987165,2,4,1,685,78
28239,0,0.953655600023922,3,5,2,686,78
28239,1,0.609408300020732,2,6,2,687,78
28239,1,0.911183799995342,1,4,1,688,78
28239,1,0.545628699997906,1,3,1,689,78
28239,1,0.826048200018704,1,4,1,690,78
28239,1,0.479457500012359,3,1,3,691,78
28239,1,0.850921500008553,2,5,2,692,78
28239,1,0.454541899991455,2,5,2,693,78
28239,1,0.53891719999956,3,2,3,694,78
28239,1,0.523071200004779,2,6,2,695,78
28239,1,0.516816599993035,1,3,1,696,78
28239,1,0.622236600000178,2,5,2,697,78
28239,1,0.53163080001832,3,2,3,698,78
28239,1,0.452170999982627,3,1,3,699,78
28239,1,0.600200699991547,2,6,2,700,78
28239,1,0.502114200004144,1,4,1,701,78
28239,1,0.552166599984048,1,3,1,702,78
28239,1,0.744085299986182,2,6,2,703,78
28239,1,0.640890999988187,3,2,3,704,78
28239,1,0.509430499980226,2,6,2,705,78
28239,1,1.03949929997907,3,1,3,706,78
28239,1,0.628045799996471,2,5,2,707,78
28239,1,0.489212799991947,3,2,3,708,78
28239,1,0.524148500000592,3,1,3,709,78
28239,0,0.813186999992467,2,4,1,710,78
28239,1,0.771012300014263,1,3,1,711,78
28239,1,0.466259500011802,1,3,1,712,78
28239,1,0.509480900014751,3,2,3,713,78
28239,1,0.559459499985678,2,5,2,714,78
28239,1,0.59167829999933,2,6,2,715,78
28239,1,0.83018049999373,3,1,3,716,78
28239,1,1.20268270000815,3,1,3,717,78
28239,-1,-1,-1,4,1,718,78
28239,1,0.474708599998849,3,1,3,719,78
28239,1,0.605881499999668,2,6,2,720,78
28239,1,0.508192200009944,3,2,3,721,78
28239,1,0.83060889999615,1,3,1,722,78
28239,0,0.738747299998067,3,5,2,723,78
28239,1,0.579395099979592,1,4,1,724,78
28239,1,1.04297189999488,1,4,1,725,78
28239,1,0.519640000013169,1,3,1,726,78
28239,1,0.808890400017845,2,5,2,727,78
28239,0,0.55871399998432,2,3,1,728,78
28239,1,0.486777900019661,3,1,3,729,78
28239,1,0.553210599988233,3,2,3,730,78
28239,1,0.513160200003767,2,6,2,731,78
28239,1,0.666851199988741,2,6,2,732,78
28239,1,0.525936199992429,3,2,3,733,78
28239,1,0.831506099988474,2,5,2,734,78
28239,1,0.804363699979149,1,4,1,735,78
28239,1,0.490131900005508,1,3,1,736,78
28239,1,0.740822599997045,2,6,2,737,78
28239,1,0.517439000017475,1,4,1,738,78
28239,1,0.590784400003031,3,2,3,739,78
28239,1,0.549619899975369,3,1,3,740,78
28239,1,0.54124980000779,3,2,3,741,78
28239,0,0.328183000005083,3,1,2,742,39
28239,0,0.305680100020254,3,2,1,743,39
28239,0,0.275690100010252,3,3,1,744,39
28239,0,0.39061660002335,2,3,1,745,39
28239,1,0.709503499994753,2,1,2,746,39
28239,1,1.35142849999829,1,3,1,747,39
28239,1,0.575475399993593,1,2,1,748,39
28239,1,0.63084379999782,2,1,2,749,39
28239,1,0.411209099984262,1,2,1,750,39
28239,1,0.273461500008125,2,1,2,751,39
28239,1,0.356585300003644,1,2,1,752,39
28239,1,0.309023599984357,1,3,1,753,39
28239,1,0.302722699998412,2,1,2,754,39
28239,1,0.360680199984927,1,3,1,755,39
28239,1,0.424556999991182,1,2,1,756,39
28239,1,0.397991700010607,1,2,1,757,39
28239,1,0.30012890000944,2,1,2,758,39
28239,1,0.36624390000361,2,1,2,759,39
28239,1,0.373641400015913,1,3,1,760,39
28239,1,0.508828899997752,1,2,1,761,39
28239,1,0.503006399987498,1,3,1,762,39
28239,1,1.10463329998311,1,3,1,763,39
28239,1,0.594841699989047,2,1,2,764,39
28239,1,0.641488499997649,1,2,1,765,39
28239,1,0.486112499987939,1,3,1,766,39
28239,1,0.520963499991922,2,1,2,767,39
28239,1,0.697921200015116,1,3,1,768,39
28239,1,0.523984300001757,1,2,1,769,39
28239,1,0.413283899979433,2,1,2,770,39
28239,1,0.539056999987224,1,2,1,771,39
28239,1,0.499207199987723,1,2,1,772,39
28239,1,0.501425800001016,1,3,1,773,39
28239,1,0.535580299998401,2,1,2,774,39
28239,1,0.928192599996692,1,3,1,775,39
28239,1,0.313434400013648,2,1,2,776,39
28239,0,0.499064000003273,2,2,1,777,39
28239,1,0.34875859998283,1,2,1,778,39
28239,1,0.356524899980286,2,1,2,779,39
28239,1,0.469040100026177,1,3,1,780,39
28326,0,0.651415400003316,2,1,1,1,39
28326,1,0.503648000012618,2,2,2,2,39
28326,0,0.345534699998097,3,3,2,3,39
28326,0,0.506255000014789,3,1,1,4,39
28326,0,0.436314999999013,1,3,2,5,39
28326,1,0.289155200007372,2,2,2,6,39
28326,1,0.29967169999145,2,2,2,7,39
28326,1,0.285699600004591,2,3,2,8,39
28326,0,0.280229900003178,2,1,1,9,39
28326,0,0.474898599990411,3,1,1,10,39
28326,1,0.40594830000191,2,2,2,11,39
28326,1,0.41237020000699,2,3,2,12,39
28326,1,0.322373099974357,2,3,2,13,39
28326,1,0.379367000015918,2,2,2,14,39
28326,1,0.338787699991371,1,1,1,15,39
28326,1,0.299313099996652,2,2,2,16,39
28326,1,0.357592099986505,2,3,2,17,39
28326,1,0.397633000015048,1,1,1,18,39
28326,1,0.443636000010883,1,1,1,19,39
28326,1,0.367914299975382,2,2,2,20,39
28326,1,0.519556999992346,2,3,2,21,39
28326,1,0.320905200002016,2,2,2,22,39
28326,1,0.314305100007914,2,3,2,23,39
28326,1,0.355612399987876,1,1,1,24,39
28326,1,0.34770220000064,1,1,1,25,39
28326,1,0.307576899998821,2,3,2,26,39
28326,1,0.437322399986442,2,2,2,27,39
28326,1,0.426371299981838,1,1,1,28,39
28326,1,0.319715799996629,2,2,2,29,39
28326,1,0.297002399980556,2,3,2,30,39
28326,1,0.338843300007284,2,3,2,31,39
28326,1,0.299451900005806,2,2,2,32,39
28326,1,0.349273600004381,1,1,1,33,39
28326,1,0.40563990001101,1,1,1,34,39
28326,1,0.315449100016849,2,3,2,35,39
28326,1,0.381112200004281,1,1,1,36,39
28326,1,0.332058200001484,2,2,2,37,39
28326,1,0.404217200004496,2,2,2,38,39
28326,1,0.330363299988676,2,3,2,39,39
28326,1,0.402817199996207,1,1,1,40,78
28326,0,0.312957599991933,2,2,1,41,78
28326,0,0.435127799981274,3,3,2,42,78
28326,0,0.455623300018487,1,4,2,43,78
28326,0,0.515735199995106,2,5,3,44,78
28326,1,0.22090549999848,3,6,3,45,78
28326,1,0.690037699998356,3,5,3,46,78
28326,1,0.453379299986409,1,1,1,47,78
28326,1,0.321094999992056,2,4,2,48,78
28326,0,0.529971299984027,2,2,1,49,78
28326,1,0.387059600005159,3,5,3,50,78
28326,1,0.617654200003017,3,6,3,51,78
28326,0,0.647170499985805,1,3,2,52,78
28326,1,0.658644100010861,2,3,2,53,78
28326,1,0.631078600010369,3,6,3,54,78
28326,1,0.715431800024817,1,2,1,55,78
28326,1,0.381050800002413,1,1,1,56,78
28326,1,0.627344300010009,2,4,2,57,78
28326,1,0.545047799998429,1,1,1,58,78
28326,0,0.633750000008149,2,2,1,59,78
28326,0,0.702706999989459,3,3,2,60,78
28326,1,0.888335299998289,2,4,2,61,78
28326,1,0.586931400001049,3,5,3,62,78
28326,1,0.513722500007134,3,6,3,63,78
28326,1,0.402962100022705,1,1,1,64,78
28326,0,0.705052700010128,1,3,2,65,78
28326,1,0.635067000024719,3,5,3,66,78
28326,0,0.599714599986328,2,2,1,67,78
28326,1,0.797726199991303,2,4,2,68,78
28326,1,0.596042199991643,2,4,2,69,78
28326,1,0.322342400002526,1,2,1,70,78
28326,1,0.483623400010401,3,6,3,71,78
28326,1,0.614319599990267,1,2,1,72,78
28326,1,0.49930399999721,1,1,1,73,78
28326,0,0.917557999986457,1,3,2,74,78
28326,1,0.310708799981512,3,6,3,75,78
28326,1,0.308089199999813,3,5,3,76,78
28326,1,0.819073399994522,2,3,2,77,78
28326,1,0.448182199994335,3,5,3,78,78
28326,1,0.436210099986056,1,1,1,79,78
28326,0,0.601035100000445,1,4,2,80,78
28326,1,0.486757400009083,3,6,3,81,78
28326,1,0.545625500002643,3,6,3,82,78
28326,1,0.546547100006137,1,2,1,83,78
28326,1,0.834769999986747,2,3,2,84,78
28326,1,0.535664499999257,2,4,2,85,78
28326,1,0.448362099996302,1,1,1,86,78
28326,1,0.36429609998595,3,5,3,87,78
28326,1,0.611509500013199,1,2,1,88,78
28326,1,0.601312699989649,2,4,2,89,78
28326,1,0.4555873000063,3,5,3,90,78
28326,1,0.451685400010319,1,1,1,91,78
28326,1,0.487638699996751,3,6,3,92,78
28326,1,0.450305100006517,1,1,1,93,78
28326,1,0.702411100006429,2,3,2,94,78
28326,1,0.448423199995887,2,3,2,95,78
28326,0,0.596280700003263,2,2,1,96,78
28326,1,0.490688399993815,3,5,3,97,78
28326,1,0.461345299991081,2,4,2,98,78
28326,1,0.489711199974408,3,6,3,99,78
28326,1,0.508373599994229,1,2,1,100,78
28326,1,0.478383200010285,1,1,1,101,78
28326,1,0.393634000007296,3,6,3,102,78
28326,1,0.504379999998491,3,5,3,103,78
28326,1,0.466489599988563,3,6,3,104,78
28326,1,0.893349299993133,2,3,2,105,78
28326,1,0.480494499992346,2,4,2,106,78
28326,1,0.418972199986456,2,4,2,107,78
28326,1,0.431694900005823,3,5,3,108,78
28326,1,0.47641790000489,2,3,2,109,78
28326,1,0.360394199989969,1,2,1,110,78
28326,1,0.384092499996768,1,2,1,111,78
28326,1,0.51895150000928,1,1,1,112,78
28326,1,0.536036399978912,2,4,2,113,78
28326,1,0.521160100004636,1,1,1,114,78
28326,1,0.514271500025643,3,6,3,115,78
28326,1,0.491422399994917,2,4,2,116,78
28326,1,0.438201299984939,3,5,3,117,78
28326,1,0.804694399994332,1,1,1,118,39
28326,0,0.347075199999381,2,2,3,119,39
28326,0,0.467360300011933,2,3,3,120,39
28326,1,0.4140017000027,1,1,1,121,39
28326,1,0.523714000009932,3,3,3,122,39
28326,1,0.365065699996194,3,2,3,123,39
28326,1,0.46839490000275,3,2,3,124,39
28326,1,0.479626199987251,3,3,3,125,39
28326,1,0.475128499994753,1,1,1,126,39
28326,1,0.446973700018134,1,1,1,127,39
28326,1,0.48245529999258,3,2,3,128,39
28326,1,0.476912999991328,3,3,3,129,39
28326,1,0.42434499997762,3,3,3,130,39
28326,1,0.38937019999139,3,2,3,131,39
28326,1,0.419921299995622,1,1,1,132,39
28326,1,0.449842699978035,3,2,3,133,39
28326,1,0.469664100004593,3,3,3,134,39
28326,1,0.425006100005703,1,1,1,135,39
28326,1,0.430368900008034,1,1,1,136,39
28326,1,0.442433999996865,3,2,3,137,39
28326,1,0.47167040000204,3,3,3,138,39
28326,1,0.506949100003112,3,2,3,139,39
28326,1,0.460663899983047,3,3,3,140,39
28326,1,0.464979199983645,1,1,1,141,39
28326,1,0.380499999999302,1,1,1,142,39
28326,1,0.402909900003579,3,3,3,143,39
28326,1,0.480945199989947,3,2,3,144,39
28326,1,0.435761900007492,1,1,1,145,39
28326,1,0.400532600004226,3,2,3,146,39
28326,1,0.398055400000885,3,3,3,147,39
28326,1,0.3642789000005,3,3,3,148,39
28326,1,0.403885200008517,3,2,3,149,39
28326,1,0.425792800000636,1,1,1,150,39
28326,1,0.454993999999715,1,1,1,151,39
28326,1,0.394991999986814,3,3,3,152,39
28326,1,0.465614599990658,1,1,1,153,39
28326,1,0.42881650000345,3,2,3,154,39
28326,1,0.458334900002228,3,2,3,155,39
28326,1,0.430348900001263,3,3,3,156,39
28326,0,0.565084899979411,1,1,2,157,39
28326,0,0.388024200015934,1,2,2,158,39
28326,1,0.362726999999722,1,3,1,159,39
28326,1,0.474788900028216,2,1,2,160,39
28326,0,0.469975700019859,3,3,1,161,39
28326,0,0.601628099975642,3,2,2,162,39
28326,1,0.655653900001198,2,2,2,163,39
28326,1,0.507712599996012,1,3,1,164,39
28326,0,0.381683799991151,1,1,2,165,39
28326,1,0.476055000006454,2,1,2,166,39
28326,0,0.487826500000665,1,2,2,167,39
28326,1,0.466340200015111,1,3,1,168,39
28326,1,0.373348000022816,1,3,1,169,39
28326,1,0.381046700000297,2,2,2,170,39
28326,1,0.483265700022457,2,1,2,171,39
28326,1,0.422118299989961,2,2,2,172,39
28326,1,0.363830799993593,1,3,1,173,39
28326,1,0.41096669997205,2,1,2,174,39
28326,1,0.424789300013799,2,1,2,175,39
28326,0,0.390400700009195,1,2,2,176,39
28326,1,0.301188100012951,1,3,1,177,39
28326,1,0.342869699990842,2,2,2,178,39
28326,1,0.415389900008449,1,3,1,179,39
28326,1,0.388854799995897,2,1,2,180,39
28326,1,0.435601999983191,2,1,2,181,39
28326,1,0.336046799988253,1,3,1,182,39
28326,1,0.313204000005499,2,2,2,183,39
28326,1,0.338667300005909,2,1,2,184,39
28326,0,0.323734099976718,1,2,2,185,39
28326,1,0.42071579999174,1,3,1,186,39
28326,1,0.394435700000031,1,3,1,187,39
28326,1,0.400989900022978,2,2,2,188,39
28326,1,0.455111099989153,2,1,2,189,39
28326,0,0.338927600008901,1,1,2,190,39
28326,1,0.467583799996646,1,3,1,191,39
28326,1,0.439019300014479,2,1,2,192,39
28326,1,0.411660899990238,2,2,2,193,39
28326,1,0.361677800014149,2,2,2,194,39
28326,1,0.457890899997437,1,3,1,195,39
28326,0,0.694459599995753,1,1,2,196,78
28326,0,0.368719799997052,1,2,2,197,78
28326,0,0.368180299992673,1,3,3,198,78
28326,0,0.247878700000001,1,4,3,199,78
28326,1,0.211819099989953,1,5,1,200,78
28326,0,0.665307899995241,2,6,1,201,78
28326,1,0.580771600012667,1,5,1,202,78
28326,0,0.435765200003516,1,1,2,203,78
28326,0,0.624138300016057,2,4,3,204,78
28326,0,0.301611800008686,3,2,2,205,78
28326,1,0.303877900005318,1,5,1,206,78
28326,1,0.409740100003546,1,6,1,207,78
28326,0,0.343378899997333,2,3,3,208,78
28326,0,0.312208999996074,2,3,3,209,78
28326,0,0.346528699999908,2,6,1,210,78
28326,0,0.514745400025276,1,2,2,211,78
28326,1,0.508010999998078,2,1,2,212,78
28326,1,0.870372799981851,3,4,3,213,78
28326,1,0.513475699990522,2,1,2,214,78
28326,0,0.482832599984249,1,2,2,215,78
28326,0,0.78963179999846,2,3,3,216,78
28326,0,0.860316999984207,2,4,3,217,78
28326,1,0.552189600013662,1,5,1,218,78
28326,1,0.648373599979095,1,6,1,219,78
28326,1,0.580342899978859,2,1,2,220,78
28326,1,0.586982899985742,3,3,3,221,78
28326,1,0.569343800016213,1,5,1,222,78
28326,0,0.673149000009289,3,2,2,223,78
28326,1,0.884103599993978,3,4,3,224,78
28326,0,0.806680700014113,2,4,3,225,78
28326,0,1.22897629998624,3,2,2,226,78
28326,1,0.602588400011882,1,6,1,227,78
28326,1,0.768549700005678,2,2,2,228,78
28326,0,0.895868799998425,3,1,2,229,78
28326,0,1.04249769999296,2,3,3,230,78
28326,1,0.519125999999233,1,6,1,231,78
28326,1,0.4400706999877,1,5,1,232,78
28326,0,0.333056100003887,1,3,3,233,78
28326,1,0.725886400003219,1,5,1,234,78
28326,1,0.76708150000195,2,1,2,235,78
28326,1,0.910462399973767,3,4,3,236,78
28326,1,0.584147699992172,1,6,1,237,78
28326,1,0.455263900017599,1,6,1,238,78
28326,1,0.738627599988831,2,2,2,239,78
28326,0,1.01975269999821,2,3,3,240,78
28326,1,1.12116689997492,3,4,3,241,78
28326,0,1.01058639999246,3,1,2,242,78
28326,1,0.52801699997508,1,5,1,243,78
28326,1,1.04970390000381,2,2,2,244,78
28326,1,0.709737800003495,3,4,3,245,78
28326,1,0.63181550000445,1,5,1,246,78
28326,1,1.18799419997958,2,1,2,247,78
28326,1,0.570848399976967,1,6,1,248,78
28326,0,0.610211399995023,3,1,2,249,78
28326,0,0.632456499995897,2,3,3,250,78
28326,1,0.637075999984518,3,3,3,251,78
28326,1,1.36171269998886,2,2,2,252,78
28326,1,0.513669500011019,1,5,1,253,78
28326,1,0.634609700005967,3,4,3,254,78
28326,1,0.591384400002426,1,6,1,255,78
28326,0,0.822588400013046,3,2,2,256,78
28326,1,1.13962800000445,2,1,2,257,78
28326,1,0.620077300001867,1,6,1,258,78
28326,1,0.521729400003096,1,5,1,259,78
28326,1,0.60305080001126,1,6,1,260,78
28326,1,0.713123299996369,3,3,3,261,78
28326,1,0.602566299989121,3,4,3,262,78
28326,1,0.440466100000776,3,4,3,263,78
28326,1,0.509195600025123,1,5,1,264,78
28326,1,0.583539600018412,3,3,3,265,78
28326,1,0.774731300014537,2,2,2,266,78
28326,1,0.508931599993957,2,2,2,267,78
28326,1,1.09520020001219,2,1,2,268,78
28326,1,0.76925929999561,3,4,3,269,78
28326,1,0.600719200010644,2,1,2,270,78
28326,1,0.567368799995165,1,6,1,271,78
28326,0,0.7184816999943,2,4,3,272,78
28326,1,0.495578200003365,1,5,1,273,78
28326,0,0.821631900005741,1,1,3,274,39
28326,0,0.427043100004084,1,2,2,275,39
28326,0,0.288337200006936,1,3,3,276,39
28326,0,0.394761200004723,2,1,3,277,39
28326,0,0.529771999979857,2,3,3,278,39
28326,1,0.467045600002166,2,2,2,279,39
28326,1,0.550356899999315,2,2,2,280,39
28326,1,0.374611900013406,3,3,3,281,39
28326,1,0.613585300015984,3,1,3,282,39
28326,1,0.523228399979416,3,1,3,283,39
28326,1,0.332359499996528,2,2,2,284,39
28326,1,0.453101899998728,3,3,3,285,39
28326,1,0.361066699988442,3,3,3,286,39
28326,1,0.408965999988141,2,2,2,287,39
28326,1,0.495221499993932,3,1,3,288,39
28326,1,0.353731999988668,2,2,2,289,39
28326,1,0.457739199977368,3,3,3,290,39
28326,1,0.5417856000131,3,1,3,291,39
28326,1,0.510322599991923,3,1,3,292,39
28326,1,0.320489800011273,2,2,2,293,39
28326,1,0.394034299999475,3,3,3,294,39
28326,1,0.464496500004316,2,2,2,295,39
28326,1,0.355708400020376,3,3,3,296,39
28326,0,0.387787599989679,2,1,3,297,39
28326,1,0.578380599996308,3,1,3,298,39
28326,1,0.465457399986917,3,3,3,299,39
28326,1,0.293118900008267,2,2,2,300,39
28326,1,0.367911699984688,3,1,3,301,39
28326,1,0.398950800008606,2,2,2,302,39
28326,1,0.333212000026833,3,3,3,303,39
28326,1,0.381845399999293,3,3,3,304,39
28326,1,0.396095600008266,2,2,2,305,39
28326,1,0.338833399990108,3,1,3,306,39
28326,1,0.371429199993145,3,1,3,307,39
28326,1,0.267005200003041,3,3,3,308,39
28326,1,0.38258879998466,3,1,3,309,39
28326,1,0.381177700008266,2,2,2,310,39
28326,1,0.395631399995182,2,2,2,311,39
28326,1,0.362064999993891,3,3,3,312,39
28326,0,0.679686499992386,1,1,3,313,78
28326,0,0.442359099979512,1,2,3,314,78
28326,1,0.39071690000128,1,3,1,315,78
28326,1,0.493685699999332,1,4,1,316,78
28326,0,0.45639909998863,1,5,2,317,78
28326,0,0.540323099994566,1,6,2,318,78
28326,1,0.492789899988566,2,5,2,319,78
28326,0,0.479982299992116,2,1,3,320,78
28326,0,0.394072600000072,2,4,1,321,78
28326,0,1.06523899998865,2,2,3,322,78
28326,0,0.660364300012589,1,5,2,323,78
28326,0,0.768324799981201,3,6,2,324,78
28326,1,0.575969600002281,1,3,1,325,78
28326,1,0.551145200006431,1,3,1,326,78
28326,1,0.65520869998727,2,6,2,327,78
28326,0,0.986589400010416,2,2,3,328,78
28326,1,0.713902299990878,3,1,3,329,78
28326,1,0.46666069998173,1,4,1,330,78
28326,1,0.742050300003029,3,1,3,331,78
28326,0,0.607242900005076,2,2,3,332,78
28326,1,0.517162200005259,1,3,1,333,78
28326,1,0.510379199986346,1,4,1,334,78
28326,1,0.63262429999304,2,5,2,335,78
28326,0,0.48510879999958,3,6,2,336,78
28326,1,0.527875300002052,3,1,3,337,78
28326,1,0.48876810001093,1,3,1,338,78
28326,1,0.85957969998708,2,5,2,339,78
28326,1,0.695420499978354,3,2,3,340,78
28326,1,0.538493300002301,1,4,1,341,78
28326,1,0.467016500013415,1,4,1,342,78
28326,1,0.710070800007088,3,2,3,343,78
28326,1,0.792494900000747,2,6,2,344,78
28326,1,0.718765800003894,3,2,3,345,78
28326,1,0.68848490001983,3,1,3,346,78
28326,1,0.571233199996641,1,3,1,347,78
28326,0,0.618441800004803,3,6,2,348,78
28326,1,0.951537900022231,2,5,2,349,78
28326,1,0.583714600012172,1,3,1,350,78
28326,1,0.766444399981992,2,5,2,351,78
28326,1,0.517886599991471,3,1,3,352,78
28326,1,0.4950797999918,1,4,1,353,78
28326,0,0.577374799991958,3,6,2,354,78
28326,1,0.648661099985475,2,6,2,355,78
28326,1,0.645171000011032,3,2,3,356,78
28326,1,0.449680699995952,1,3,1,357,78
28326,1,0.557403699989663,1,4,1,358,78
28326,1,0.597462199977599,3,1,3,359,78
28326,1,0.499513200018555,2,5,2,360,78
28326,1,0.597919799998635,3,2,3,361,78
28326,1,0.523719899996649,1,4,1,362,78
28326,1,0.548737900011474,2,5,2,363,78
28326,1,0.55705649999436,3,1,3,364,78
28326,0,0.580938400002196,3,6,2,365,78
28326,1,0.531411300005857,3,1,3,366,78
28326,1,0.428237800020725,1,3,1,367,78
28326,1,0.521806200005813,1,3,1,368,78
28326,1,0.579095499997493,3,2,3,369,78
28326,1,0.466460600000573,2,5,2,370,78
28326,1,0.477880399994319,1,4,1,371,78
28326,1,0.481075499992585,2,6,2,372,78
28326,1,0.499369899975136,3,2,3,373,78
28326,1,0.525285800016718,3,1,3,374,78
28326,1,0.366956999991089,2,6,2,375,78
28326,1,0.550337699998636,2,5,2,376,78
28326,1,0.542087799985893,2,6,2,377,78
28326,1,0.511123400006909,1,3,1,378,78
28326,1,0.577294399990933,1,4,1,379,78
28326,1,0.560505500005092,1,4,1,380,78
28326,1,0.52045700000599,2,5,2,381,78
28326,1,0.529745500010904,1,3,1,382,78
28326,1,0.850967400008813,3,2,3,383,78
28326,1,0.535218100005295,3,2,3,384,78
28326,1,0.615869500004919,3,1,3,385,78
28326,1,0.59721440001158,1,4,1,386,78
28326,1,0.538734000001568,3,1,3,387,78
28326,1,0.659792899998138,2,6,2,388,78
28326,1,0.511779899999965,1,4,1,389,78
28326,1,0.593942300009076,2,5,2,390,78
28326,1,0.531041999987792,1,1,1,391,78
28326,1,0.675402299995767,1,2,1,392,78
28326,1,0.415331099997275,2,3,2,393,78
28326,1,0.476453199982643,2,4,2,394,78
28326,1,0.335577899997588,3,5,3,395,78
28326,1,0.328544399992097,3,6,3,396,78
28326,0,0.609646600001724,2,5,3,397,78
28326,1,0.583565999986604,1,1,1,398,78
28326,0,0.718408200016711,3,4,2,399,78
28326,1,0.69580169999972,1,2,1,400,78
28326,0,0.62616500002332,2,5,3,401,78
28326,0,0.623726699996041,2,6,3,402,78
28326,1,0.740849800000433,2,3,2,403,78
28326,1,0.621642900019651,2,3,2,404,78
28326,1,0.547113900014665,3,6,3,405,78
28326,0,0.755020499986131,2,2,1,406,78
28326,1,0.53912400000263,1,1,1,407,78
28326,1,0.867426499986323,2,4,2,408,78
28326,1,0.647249500005273,1,1,1,409,78
28326,1,0.418995099986205,1,2,1,410,78
28326,1,0.680401200021151,2,3,2,411,78
28326,1,0.682747300015762,2,4,2,412,78
28326,1,0.373500799993053,3,5,3,413,78
28326,1,0.532771900005173,3,6,3,414,78
28326,1,0.501617600006284,1,1,1,415,78
28326,1,0.615578999975696,2,3,2,416,78
28326,1,0.716937899996992,3,5,3,417,78
28326,1,0.606185799988452,1,2,1,418,78
28326,1,0.548441399994772,2,4,2,419,78
28326,1,0.500400000018999,2,4,2,420,78
28326,1,0.6064307000197,1,2,1,421,78
28326,1,0.500395400013076,3,6,3,422,78
28326,1,0.518488700006856,1,2,1,423,78
28326,1,0.511778599990066,1,1,1,424,78
28326,1,0.505759599996964,2,3,2,425,78
28326,1,0.411634599993704,3,6,3,426,78
28326,1,0.521833700011484,3,5,3,427,78
28326,1,0.506831400009105,2,3,2,428,78
28326,1,0.48503709997749,3,5,3,429,78
28326,1,0.663531800004421,1,1,1,430,78
28326,1,0.539160899992567,2,4,2,431,78
28326,1,0.475698700000066,3,6,3,432,78
28326,1,0.479070000001229,3,6,3,433,78
28326,1,0.6184624999878,1,2,1,434,78
28326,1,0.495602500013774,2,3,2,435,78
28326,1,0.554412199999206,2,4,2,436,78
28326,1,0.514487700012978,1,1,1,437,78
28326,1,0.947839200001908,3,5,3,438,78
28326,1,0.56420620001154,1,2,1,439,78
28326,1,0.499189500027569,2,4,2,440,78
28326,1,0.597190900007263,3,5,3,441,78
28326,1,0.499187699984759,1,1,1,442,78
28326,1,0.444808300002478,3,6,3,443,78
28326,1,0.521435599977849,1,1,1,444,78
28326,1,0.554787100001704,2,3,2,445,78
28326,1,0.714776099979645,2,3,2,446,78
28326,1,0.524559500016039,1,2,1,447,78
28326,1,0.517774499981897,3,5,3,448,78
28326,1,0.486668300000019,2,4,2,449,78
28326,1,0.505718200001866,3,6,3,450,78
28326,1,0.483853500016266,1,2,1,451,78
28326,1,0.638132599997334,1,1,1,452,78
28326,1,0.475252100004582,3,6,3,453,78
28326,1,0.654549200000474,3,5,3,454,78
28326,1,0.522230900009163,3,6,3,455,78
28326,1,0.515755300002638,2,3,2,456,78
28326,1,0.508801700023469,2,4,2,457,78
28326,1,0.46279940000386,2,4,2,458,78
28326,1,0.507145399984438,3,5,3,459,78
28326,1,0.525067799986573,2,3,2,460,78
28326,1,0.502077000011923,1,2,1,461,78
28326,1,0.408128600014606,1,2,1,462,78
28326,1,0.534458100009942,1,1,1,463,78
28326,1,0.463056899985531,2,4,2,464,78
28326,0,0.507321399985813,2,1,1,465,78
28326,1,0.501054299995303,3,6,3,466,78
28326,1,0.510809200000949,2,4,2,467,78
28326,1,0.529094400000758,3,5,3,468,78
28326,1,0.594452199991792,1,1,1,469,39
28326,0,0.425161899998784,2,2,3,470,39
28326,1,0.390520500019193,3,3,3,471,39
28326,1,0.629058199992869,1,1,1,472,39
28326,1,0.690579200017964,3,3,3,473,39
28326,1,0.333046899992041,3,2,3,474,39
28326,1,0.717880900017917,3,2,3,475,39
28326,1,0.606845400005113,3,3,3,476,39
28326,1,0.349159000004875,1,1,1,477,39
28326,1,0.341192499996396,1,1,1,478,39
