Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
8.000000	4069.230769	4498.461538	4202.051282	4459.487179	4126.153846	4542.051282	4201.025641	4839.487179	4241.538462	4470.769231	4230.769231	4351.282051	4465.128205	4469.230769	1611.000000	2111.000000	34.276000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
9.000000	4066.666667	4500.512821	4200.000000	4461.538462	4126.153846	4544.102564	4201.025641	4836.410256	4240.000000	4472.820513	4230.256410	4351.794872	4464.102564	4467.179487	1611.000000	2103.000000	34.284000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
10.000000	4062.051282	4501.025641	4205.128205	4462.564103	4121.025641	4542.564103	4200.512821	4840.512821	4241.025641	4474.358974	4232.307692	4354.871795	4464.615385	4468.717949	1607.000000	2111.000000	34.292000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
11.000000	4064.102564	4498.461538	4206.153846	4462.051282	4122.564103	4543.076923	4203.076923	4841.025641	4242.051282	4472.307692	4230.256410	4354.358974	4463.076923	4468.717949	1611.000000	2103.000000	34.300000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
12.000000	4069.230769	4497.948718	4204.615385	4462.051282	4123.589744	4542.051282	4202.051282	4837.948718	4244.615385	4472.307692	4227.692308	4350.769231	4463.076923	4467.179487	1611.000000	2103.000000	34.308000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
13.000000	4064.615385	4501.538462	4205.641026	4462.051282	4122.051282	4546.153846	4204.102564	4836.923077	4245.128205	4472.307692	4228.717949	4349.230769	4460.512821	4465.641026	1611.000000	2107.000000	34.316000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
14.000000	4063.076923	4501.025641	4208.205128	4460.000000	4119.487179	4542.051282	4200.512821	4839.487179	4245.641026	4470.769231	4231.794872	4354.358974	4463.076923	4469.743590	1607.000000	2107.000000	34.324000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
15.000000	4063.589744	4497.948718	4209.230769	4461.025641	4124.615385	4543.076923	4203.589744	4840.000000	4244.615385	4470.256410	4229.743590	4355.384615	4464.615385	4471.282051	1611.000000	2107.000000	34.331000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
16.000000	4063.589744	4497.948718	4209.743590	4460.512821	4124.615385	4542.564103	4202.564103	4843.076923	4245.641026	4472.820513	4228.205128	4353.333333	4467.179487	4469.743590	1607.000000	2103.000000	34.339000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
17.000000	4063.076923	4501.538462	4208.717949	4460.512821	4122.051282	4545.128205	4202.051282	4840.512821	4244.615385	4471.794872	4229.743590	4351.794872	4465.128205	4465.641026	1611.000000	2107.000000	34.347000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
18.000000	4068.717949	4501.538462	4208.717949	4461.538462	4120.000000	4543.589744	4200.000000	4839.487179	4244.615385	4472.307692	4230.256410	4352.307692	4463.076923	4467.692308	1611.000000	2103.000000	34.355000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
19.000000	4068.205128	4501.025641	4209.743590	4462.051282	4121.538462	4542.051282	4202.564103	4842.564103	4244.615385	4473.846154	4227.692308	4350.769231	4461.538462	4470.256410	1607.000000	2107.000000	34.363000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
20.000000	4065.641026	4500.512821	4206.153846	4460.000000	4121.538462	4540.512821	4203.589744	4843.076923	4244.102564	4471.282051	4230.256410	4350.769231	4462.051282	4469.743590	1611.000000	2107.000000	34.371000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
21.000000	4066.153846	4499.487179	4202.051282	4460.512821	4121.538462	4543.589744	4205.128205	4837.435897	4242.564103	4467.692308	4232.307692	4353.846154	4461.025641	4468.717949	1611.000000	2107.000000	34.379000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
22.000000	4067.692308	4500.000000	4203.589744	4461.025641	4121.538462	4543.076923	4203.589744	4837.948718	4244.102564	4469.230769	4229.230769	4354.358974	4463.589744	4470.769231	1611.000000	2103.000000	34.387000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
23.000000	4064.102564	4501.025641	4208.717949	4461.025641	4122.051282	4541.025641	4202.564103	4843.076923	4246.153846	4473.846154	4228.205128	4351.794872	4465.641026	4469.230769	1607.000000	2103.000000	34.394000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
24.000000	4063.076923	4500.512821	4211.282051	4461.538462	4122.564103	4542.051282	4203.076923	4841.025641	4245.128205	4474.358974	4231.282051	4349.230769	4463.589744	4467.692308	1611.000000	2107.000000	34.402000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
25.000000	4066.153846	4500.000000	4209.743590	4460.512821	4120.512821	4542.051282	4200.512821	4838.461538	4243.589744	4471.282051	4233.333333	4350.769231	4464.615385	4469.743590	1607.000000	2107.000000	34.410000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
26.000000	4064.615385	4501.538462	4209.743590	4460.000000	4121.025641	4542.564103	4203.076923	4840.000000	4244.102564	4470.256410	4233.333333	4352.307692	4466.666667	4468.717949	1611.000000	2107.000000	34.418000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
27.000000	4064.615385	4502.564103	4207.179487	4457.948718	4122.564103	4542.051282	4205.641026	4843.589744	4245.128205	4472.307692	4233.333333	4352.307692	4465.128205	4467.692308	1611.000000	2107.000000	34.426000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
28.000000	4065.128205	4501.538462	4203.076923	4459.487179	4123.589744	4544.102564	4205.641026	4843.076923	4243.589744	4473.846154	4231.282051	4350.769231	4462.051282	4470.256410	1611.000000	2103.000000	34.434000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
29.000000	4064.615385	4500.000000	4206.666667	4461.025641	4122.051282	4542.051282	4203.076923	4842.564103	4244.102564	4475.897436	4232.307692	4352.307692	4466.153846	4472.820513	1611.000000	2107.000000	34.442000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
30.000000	4061.538462	4502.051282	4208.717949	4462.564103	4125.128205	4543.589744	4206.153846	4840.000000	4245.128205	4473.333333	4231.282051	4352.820513	4463.589744	4468.717949	1615.000000	2103.000000	34.450000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
31.000000	4064.615385	4503.589744	4207.692308	4460.000000	4124.615385	4539.487179	4200.000000	4838.461538	4246.666667	4470.256410	4230.769231	4353.846154	4463.076923	4469.230769	1607.000000	2107.000000	34.457000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
32.000000	4064.615385	4500.000000	4209.743590	4460.000000	4124.615385	4542.051282	4200.000000	4838.461538	4243.589744	4470.256410	4231.282051	4352.820513	4463.076923	4469.743590	1615.000000	2107.000000	34.465000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
33.000000	4066.153846	4498.461538	4208.205128	4460.512821	4121.538462	4541.025641	4199.487179	4841.538462	4242.564103	4470.769231	4230.769231	4352.820513	4464.102564	4470.769231	1611.000000	2107.000000	34.473000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
34.000000	4067.179487	4500.512821	4205.641026	4460.512821	4122.051282	4541.538462	4201.025641	4838.974359	4242.051282	4469.743590	4228.717949	4351.794872	4462.051282	4468.205128	1611.000000	2107.000000	34.481000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
35.000000	4067.692308	4500.000000	4209.230769	4458.974359	4120.512821	4541.538462	4202.051282	4836.923077	4241.025641	4468.717949	4231.794872	4351.794872	4465.128205	4467.692308	1611.000000	2107.000000	34.489000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
36.000000	4065.128205	4500.512821	4211.794872	4460.512821	4123.076923	4542.051282	4205.128205	4840.512821	4241.025641	4468.205128	4232.307692	4350.769231	4465.641026	4467.692308	1611.000000	2107.000000	34.497000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
37.000000	4066.666667	4502.051282	4210.256410	4462.051282	4124.615385	4537.435897	4201.538462	4842.564103	4243.076923	4473.333333	4230.769231	4352.307692	4464.615385	4469.743590	1611.000000	2107.000000	34.505000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
38.000000	4068.205128	4501.025641	4209.230769	4461.538462	4123.589744	4539.487179	4202.051282	4838.974359	4242.051282	4476.923077	4231.282051	4352.820513	4464.102564	4468.205128	1611.000000	2107.000000	34.513000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
39.000000	4068.717949	4499.487179	4212.820513	4458.974359	4119.487179	4542.051282	4201.538462	4839.487179	4242.564103	4472.820513	4231.282051	4351.794872	4464.615385	4466.153846	1611.000000	2103.000000	34.521000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
40.000000	4065.641026	4500.000000	4213.846154	4459.487179	4121.538462	4542.564103	4201.538462	4841.538462	4245.128205	4471.794872	4228.205128	4350.769231	4463.076923	4466.666667	1611.000000	2107.000000	34.528000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
41.000000	4063.589744	4500.000000	4210.256410	4461.025641	4124.102564	4543.589744	4202.564103	4839.487179	4244.102564	4474.871795	4230.769231	4350.769231	4463.589744	4469.743590	1615.000000	2107.000000	34.536000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
42.000000	4065.128205	4500.000000	4207.179487	4460.512821	4118.974359	4542.564103	4205.641026	4838.461538	4242.051282	4472.307692	4232.820513	4349.743590	4464.615385	4469.743590	1607.000000	2107.000000	34.544000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
43.000000	4065.128205	4500.512821	4207.179487	4461.025641	4119.487179	4541.025641	4203.589744	4839.487179	4241.025641	4470.256410	4231.282051	4349.230769	4464.102564	4467.179487	1611.000000	2107.000000	34.552000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
44.000000	4064.102564	4500.512821	4208.205128	4464.102564	4124.615385	4543.076923	4201.025641	4840.000000	4243.589744	4472.307692	4229.743590	4352.820513	4465.641026	4468.717949	1611.000000	2107.000000	34.560000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
45.000000	4065.128205	4501.538462	4207.692308	4464.102564	4125.128205	4544.102564	4204.102564	4838.974359	4245.128205	4472.307692	4230.256410	4353.846154	4464.102564	4470.769231	1611.000000	2103.000000	34.568000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
46.000000	4067.179487	4501.538462	4207.179487	4458.974359	4121.025641	4540.000000	4204.102564	4841.538462	4243.076923	4471.282051	4232.307692	4351.794872	4463.589744	4469.230769	1607.000000	2107.000000	34.576000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
47.000000	4064.615385	4500.512821	4208.205128	4460.000000	4121.025641	4544.615385	4205.641026	4842.564103	4240.000000	4471.794872	4231.282051	4352.307692	4462.564103	4466.153846	1615.000000	2111.000000	34.584000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
48.000000	4065.128205	4501.025641	4209.743590	4460.512821	4121.025641	4544.102564	4204.102564	4843.076923	4242.564103	4471.282051	4231.282051	4354.871795	4465.128205	4467.692308	1615.000000	2103.000000	34.591000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
49.000000	4063.076923	4503.589744	4208.717949	4460.000000	4123.589744	4541.538462	4205.641026	4841.538462	4243.589744	4469.743590	4231.282051	4351.282051	4460.512821	4467.179487	1607.000000	2111.000000	34.599000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
50.000000	4063.589744	4503.589744	4208.205128	4460.000000	4123.076923	4539.487179	4201.538462	4839.487179	4243.589744	4473.846154	4232.820513	4349.743590	4461.025641	4467.692308	1611.000000	2107.000000	34.607000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
51.000000	4062.564103	4501.538462	4209.743590	4461.538462	4122.051282	4546.153846	4203.589744	4836.410256	4242.051282	4473.333333	4231.794872	4352.307692	4461.538462	4468.205128	1611.000000	2107.000000	34.615000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
52.000000	4065.128205	4501.538462	4209.230769	4459.487179	4118.974359	4542.051282	4202.564103	4838.974359	4242.051282	4470.256410	4231.794872	4354.358974	4462.564103	4469.743590	1611.000000	2107.000000	34.623000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
53.000000	4066.153846	4502.051282	4209.230769	4459.487179	4121.538462	4542.051282	4203.589744	4841.025641	4241.538462	4470.769231	4232.307692	4352.307692	4462.051282	4469.230769	1611.000000	2107.000000	34.631000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
54.000000	4067.692308	4499.487179	4210.769231	4460.512821	4121.538462	4543.589744	4201.025641	4841.025641	4243.076923	4471.282051	4230.769231	4352.307692	4466.153846	4470.256410	1615.000000	2107.000000	34.639000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
55.000000	4064.102564	4498.461538	4208.205128	4461.025641	4123.589744	4545.128205	4201.025641	4837.948718	4242.564103	4471.282051	4228.205128	4353.333333	4465.641026	4468.717949	1611.000000	2107.000000	34.647000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
56.000000	4062.564103	4498.974359	4205.641026	4462.051282	4122.051282	4538.974359	4200.000000	4839.487179	4242.564103	4473.333333	4230.769231	4353.846154	4463.589744	4467.179487	1611.000000	2111.000000	34.655000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
57.000000	4064.102564	4498.974359	4207.179487	4462.564103	4120.512821	4538.461538	4203.589744	4841.025641	4242.564103	4472.820513	4231.282051	4351.282051	4462.051282	4467.692308	1615.000000	2103.000000	34.662000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
58.000000	4065.128205	4500.000000	4209.743590	4461.025641	4121.538462	4541.538462	4204.615385	4842.564103	4244.615385	4470.769231	4228.717949	4350.256410	4464.102564	4469.230769	1611.000000	2107.000000	34.670000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
59.000000	4065.641026	4501.025641	4210.769231	4460.000000	4123.076923	4542.564103	4203.589744	4841.538462	4244.615385	4471.282051	4230.256410	4351.794872	4464.102564	4468.205128	1611.000000	2107.000000	34.678000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
60.000000	4066.666667	4500.000000	4209.230769	4460.512821	4121.538462	4540.512821	4202.564103	4838.461538	4241.538462	4469.743590	4232.307692	4350.256410	4461.538462	4468.205128	1611.000000	2107.000000	34.686000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
61.000000	4066.153846	4500.000000	4208.717949	4461.025641	4122.564103	4542.564103	4203.076923	4838.974359	4240.000000	4470.256410	4229.743590	4351.282051	4462.564103	4470.769231	1611.000000	2103.000000	34.694000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
62.000000	4065.128205	4501.025641	4208.717949	4460.512821	4126.153846	4546.153846	4203.076923	4842.564103	4243.076923	4471.282051	4229.230769	4354.871795	4464.615385	4470.256410	1611.000000	2107.000000	34.702000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
63.000000	4066.153846	4500.000000	4206.666667	4459.487179	4123.589744	4542.564103	4201.538462	4843.076923	4245.128205	4471.794872	4231.794872	4354.358974	4466.153846	4468.717949	1611.000000	2107.000000	34.710000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
64.000000	4064.102564	4498.974359	4208.205128	4460.512821	4123.076923	4541.025641	4205.641026	4837.948718	4243.589744	4470.769231	4230.769231	4350.256410	4467.692308	4468.205128	1611.000000	2107.000000	34.718000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
65.000000	4062.564103	4501.025641	4205.641026	4461.538462	4123.076923	4542.051282	4202.564103	4838.974359	4243.589744	4468.717949	4228.717949	4352.820513	4468.717949	4469.230769	1611.000000	2107.000000	34.724000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
66.000000	4061.538462	4501.538462	4200.000000	4462.564103	4124.102564	4544.102564	4201.538462	4841.025641	4244.102564	4468.205128	4229.230769	4352.820513	4463.589744	4467.179487	1615.000000	2107.000000	34.733000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
67.000000	4063.589744	4500.000000	4204.615385	4460.512821	4122.564103	4539.487179	4201.538462	4842.051282	4246.153846	4471.282051	4232.307692	4350.256410	4464.102564	4468.717949	1611.000000	2107.000000	34.741000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
68.000000	4063.589744	4501.025641	4212.820513	4461.025641	4124.102564	4542.564103	4205.641026	4841.538462	4242.564103	4472.820513	4231.794872	4350.769231	4463.589744	4469.743590	1611.000000	2111.000000	34.749000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
69.000000	4065.641026	4501.025641	4212.307692	4461.538462	4122.051282	4541.025641	4200.512821	4842.051282	4240.512821	4472.307692	4232.307692	4353.333333	4464.102564	4470.769231	1611.000000	2103.000000	34.757000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
70.000000	4064.615385	4498.974359	4207.692308	4461.538462	4123.076923	4541.538462	4201.025641	4840.512821	4240.000000	4471.282051	4231.794872	4351.794872	4462.564103	4468.717949	1611.000000	2107.000000	34.765000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
71.000000	4062.564103	4498.461538	4210.256410	4460.512821	4122.564103	4540.000000	4200.000000	4841.025641	4243.076923	4470.769231	4231.282051	4354.358974	4463.589744	4468.717949	1615.000000	2107.000000	34.773000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
72.000000	4061.025641	4501.538462	4210.769231	4462.564103	4122.051282	4543.589744	4203.076923	4841.538462	4244.102564	4472.307692	4230.256410	4353.846154	4462.051282	4468.205128	1611.000000	2107.000000	34.781000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
73.000000	4066.666667	4501.025641	4207.179487	4461.538462	4120.512821	4543.076923	4204.102564	4840.512821	4244.102564	4473.846154	4230.256410	4349.743590	4465.641026	4470.769231	1611.000000	2107.000000	34.789000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
74.000000	4066.666667	4498.461538	4207.692308	4461.025641	4122.051282	4543.076923	4205.128205	4841.025641	4243.589744	4472.820513	4229.230769	4347.692308	4464.615385	4470.256410	1611.000000	2107.000000	34.796000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
75.000000	4063.589744	4500.000000	4209.743590	4460.512821	4121.025641	4538.974359	4201.538462	4845.641026	4244.102564	4471.794872	4230.769231	4350.256410	4462.564103	4468.205128	1615.000000	2107.000000	34.804000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
76.000000	4065.128205	4500.512821	4204.102564	4459.487179	4120.512821	4539.487179	4202.051282	4843.076923	4242.564103	4471.282051	4232.307692	4351.794872	4463.589744	4466.666667	1611.000000	2103.000000	34.812000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
77.000000	4068.205128	4500.000000	4200.512821	4459.487179	4121.025641	4542.051282	4203.589744	4838.974359	4241.538462	4471.794872	4231.794872	4352.820513	4465.641026	4468.205128	1611.000000	2111.000000	34.820000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
78.000000	4064.615385	4501.025641	4207.692308	4460.512821	4124.102564	4542.564103	4203.589744	4840.512821	4242.564103	4472.307692	4231.282051	4353.333333	4463.076923	4468.717949	1615.000000	2103.000000	34.828000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
79.000000	4062.564103	4501.025641	4212.820513	4460.512821	4127.179487	4541.538462	4203.076923	4841.538462	4241.025641	4472.820513	4230.769231	4351.282051	4462.564103	4467.692308	1611.000000	2107.000000	34.836000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
80.000000	4064.615385	4500.000000	4208.205128	4460.512821	4123.589744	4542.051282	4202.564103	4840.000000	4241.025641	4472.307692	4230.769231	4351.794872	4464.615385	4470.256410	1615.000000	2107.000000	34.844000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
81.000000	4064.615385	4499.487179	4204.102564	4462.051282	4120.512821	4543.589744	4203.076923	4843.076923	4242.051282	4472.307692	4230.256410	4352.307692	4464.615385	4471.282051	1611.000000	2107.000000	34.852000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
82.000000	4064.615385	4501.025641	4205.128205	4461.025641	4121.538462	4541.538462	4201.025641	4846.153846	4243.589744	4471.794872	4229.743590	4351.794872	4465.128205	4469.743590	1611.000000	2107.000000	34.859000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
83.000000	4064.102564	4504.102564	4208.205128	4458.974359	4123.589744	4543.076923	4201.538462	4841.025641	4242.564103	4471.794872	4229.743590	4350.256410	4464.102564	4467.179487	1611.000000	2107.000000	34.867000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
84.000000	4063.589744	4503.589744	4206.153846	4459.487179	4121.538462	4542.051282	4200.512821	4838.974359	4242.564103	4472.307692	4231.282051	4353.333333	4464.102564	4467.692308	1615.000000	2107.000000	34.875000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
85.000000	4061.025641	4501.538462	4201.025641	4462.564103	4122.564103	4544.102564	4203.589744	4841.538462	4243.076923	4472.307692	4229.743590	4353.846154	4462.051282	4469.230769	1607.000000	2107.000000	34.883000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
86.000000	4063.076923	4501.025641	4203.076923	4462.051282	4123.589744	4541.538462	4201.025641	4843.589744	4244.615385	4473.846154	4230.256410	4353.333333	4465.641026	4471.282051	1611.000000	2111.000000	34.891000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
