txt_instrcution.started,txt_instrcution.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.started,key_resp_inst.stopped,key_resp1_seg.keys,key_resp1_seg.started,key_resp1_seg.stopped,key_resp1_end.keys,key_resp1_end.started,key_resp1_end.stopped,movie1_video.started,movie1_video.stopped,txt_imi.started,txt_imi.stopped,movie2_video.started,movie2_video.stopped,key_resp2_seg.keys,key_resp2_seg.started,key_resp2_seg.stopped,key_resp2_end.keys,key_resp2_end.started,key_resp2_end.stopped,key_resp3_seg.keys,key_resp3_seg.started,key_resp3_seg.stopped,key_resp3_end.keys,key_resp3_end.started,key_resp3_end.stopped,movie3_seg.started,movie3_seg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.900392966628715,None,['space'],[24.87873457817477],8.900392966628715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,None,33.89382075051253,None,,,,,,,,,,,,,,,,,,,,,,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,,,,None,33.89382075051253,None,,,,,,,,,,,,,,,,,,,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,,,,,,,33.89382075051253,None,254.90630574805255,None,257.90725416653004,None,None,257.90725416653004,None,,,,,,,,,,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,,,,,,,,,,,,,,,,None,257.90725416653004,None,,,,,,,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,,,,,,,,,452.01542454957234,None,,,,,,,,,None,455.0163527616387,None,,,,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,,,,,,,,,,,,,,,,,,,,,,None,455.0163527616387,None,,,15004,001,2019_Nov_13_1708,segmenting_ilabs,3.2.4,59.99711350658799,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0163527616387,None,,,,,,,
