txt_instrcution.started,txt_instrcution.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.started,key_resp_inst.stopped,key_resp1_seg.keys,key_resp1_seg.started,key_resp1_seg.stopped,key_resp1_end.keys,key_resp1_end.started,key_resp1_end.stopped,movie1_video.started,movie1_video.stopped,txt_imi.started,txt_imi.stopped,movie2_video.started,movie2_video.stopped,key_resp2_seg.keys,key_resp2_seg.started,key_resp2_seg.stopped,key_resp2_end.keys,key_resp2_end.started,key_resp2_end.stopped,key_resp3_seg.keys,key_resp3_seg.started,key_resp3_seg.stopped,key_resp3_end.keys,key_resp3_end.started,key_resp3_end.stopped,movie3_seg.started,movie3_seg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10.286677366442746,None,['space'],[37.07093317064573],10.286677366442746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,None,47.46608850665507,None,,,,,,,,,,,,,,,,,,,,,,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,,,,None,47.46608850665507,None,,,,,,,,,,,,,,,,,,,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,,,,,,,47.46608850665507,None,268.47916911228094,None,271.48018809282803,None,None,271.48018809282803,None,,,,,,,,,,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,,,,,,,,,,,,,,,,None,271.48018809282803,None,,,,,,,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,,,,,,,,,456.2521718686912,None,,,,,,,,,None,459.2530894964293,None,,,,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,,,,,,,,,,,,,,,,,,,,,,None,459.2530894964293,None,,,15006,001,2019_Nov_14_1725,segmenting_ilabs,3.2.4,59.963650487769605,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.2530894964293,None,,,,,,,
