txt_instrcution.started,txt_instrcution.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.started,key_resp_inst.stopped,key_resp1_seg.keys,key_resp1_seg.rt,key_resp1_seg.started,key_resp1_seg.stopped,key_resp1_end.keys,key_resp1_end.started,key_resp1_end.stopped,movie1_video.started,movie1_video.stopped,txt_imi.started,txt_imi.stopped,movie2_video.started,movie2_video.stopped,key_resp2_seg.keys,key_resp2_seg.rt,key_resp2_seg.started,key_resp2_seg.stopped,key_resp2_end.keys,key_resp2_end.started,key_resp2_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.357827034429647,None,['space'],[24.47692459670361],11.357827034429647,None,,,,,,,,,,,,,,,,,,,,,15016,001,2019_Nov_22_1449,segmenting_ilabs,3.2.4,59.974493037894185,
,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[8.794710859074257, 17.38673535559792, 21.082597082131542, 23.226678110542707, 39.67449103889521, 43.43450588255655, 43.94644787290599, 48.58646452554967, 63.67420397954993, 79.83398410805967, 80.16966074390803, 86.37776146293618, 88.50604300049599, 90.05770021502394, 91.28990718512796, 108.47362517809961, 133.03319881635252, 140.60100384172983, 141.56111221225, 142.37678674398921, 142.76110278256238, 143.1611099030124, 175.9285578201525, 176.84065543184988, 218.072005072725, 219.2240307496395, 219.67187927977648, 219.9602228734875]",35.95196614821907,None,,,,,,,,,,,,,,,,,15016,001,2019_Nov_22_1449,segmenting_ilabs,3.2.4,59.974493037894185,
,,,,,,,,,,None,35.95196614821907,None,,,,,,,,,,,,,,15016,001,2019_Nov_22_1449,segmenting_ilabs,3.2.4,59.974493037894185,
,,,,,,,,,,,,,35.95196614821907,None,256.9637083194684,None,259.9646743785124,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[20.618964777328074, 25.258709445246495, 29.258827155688778, 31.78672547696624, 55.06677834724542, 103.16205351043027, 104.61773314839229, 104.88972269743681, 105.11414314224385, 105.33803822030313, 105.62580641231034, 106.34578304982278, 106.45780483947601, 141.75326878833584, 143.62564411957283, 144.36127559561282, 166.08927995257545, 167.78503006265964, 180.13720122573432]",259.9646743785124,None,,,,15016,001,2019_Nov_22_1449,segmenting_ilabs,3.2.4,59.974493037894185,
,,,,,,,,,,,,,,,,,,,,,,,None,259.9646743785124,None,15016,001,2019_Nov_22_1449,segmenting_ilabs,3.2.4,59.974493037894185,
,,,,,,,,,,,,,,,444.7372370840749,None,,,,,,,,,,,,,,,,
