471.8951 	DATA 	Keypress: space
474.2769 	EXP 	txt_imi: autoDraw = False
474.2769 	EXP 	txt_imi: autoDraw = False
474.2769 	EXP 	movie3_seg: autoDraw = True
484.2343 	DATA 	Keypress: space
521.7279 	DATA 	Keypress: space
533.2984 	DATA 	Keypress: space
543.3532 	DATA 	Keypress: space
567.5110 	DATA 	Keypress: space
577.5135 	DATA 	Keypress: space
599.7204 	DATA 	Keypress: space
621.4581 	DATA 	Keypress: space
630.8945 	DATA 	Keypress: space
659.0490 	EXP 	movie3_seg: autoDraw = False
659.0490 	EXP 	movie3_seg: autoDraw = False
659.1391 	EXP 	window1: mouseVisible = True
