txt_instrcution.started,txt_instrcution.stopped,key_resp_inst.keys,key_resp_inst.rt,key_resp_inst.started,key_resp_inst.stopped,key_resp1_seg.keys,key_resp1_seg.rt,key_resp1_seg.started,key_resp1_seg.stopped,key_resp1_end.keys,key_resp1_end.started,key_resp1_end.stopped,movie1_video.started,movie1_video.stopped,txt_imi.started,txt_imi.stopped,movie2_video.started,movie2_video.stopped,key_resp2_seg.keys,key_resp2_seg.rt,key_resp2_seg.started,key_resp2_seg.stopped,key_resp2_end.keys,key_resp2_end.started,key_resp2_end.stopped,key_resp3_seg.keys,key_resp3_seg.rt,key_resp3_seg.started,key_resp3_seg.stopped,key_resp3_end.keys,key_resp3_end.started,key_resp3_end.stopped,movie3_seg.started,movie3_seg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12.915454762987792,None,['space'],[25.868108249967918],12.915454762987792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.1577703922521323, 6.0054589388892055, 11.685641130199656, 30.533576323417947, 54.324712571687996, 60.94884217251092, 66.94860482728109, 67.876510910457, 82.75676353555173, 85.2845242607873, 97.22067295690067, 108.54841649066657, 130.80387174116913, 166.75555596174672]",38.92181561351754,None,,,,,,,,,,,,,,,,,,,,,,,,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,,,,,None,38.92181561351754,None,,,,,,,,,,,,,,,,,,,,,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,,,,,,,,38.92181561351754,None,223.69446588028222,None,226.6955980809871,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[28.965110901161097, 46.58072750782594, 49.92458325077314, 73.2046383661218, 79.79647715622559, 106.30806537379976, 116.85171379253734, 128.5798518966185, 154.93134181492496, 167.21917768241838, 191.9231841971632, 197.28299146005884]",226.6955980809871,None,,,,,,,,,,,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,,,,,,,,,,,,,,,,,,None,226.6955980809871,None,,,,,,,,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,,,,,,,,,,447.6947818059707,None,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.666592255816795, 13.874213152681477, 24.418128745048307, 41.633826113305986, 58.561767798266374, 66.40194469096605, 82.2419833461754, 92.9292826851597, 98.97717829956673, 109.6009615046205, 120.16110284684692, 126.92901326634455, 149.2645641734125, 169.68039900937583]",450.6956346449442,None,,,,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,450.6956346449442,None,,,15015,001,2019_Nov_22_1127,segmenting_ilabs,3.2.4,59.93379609446461,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.6956346449442,None,,,,,,,
