Subject	Channel	0.5Hz	1Hz	1.5Hz	2Hz	2.5Hz	3Hz	3.5Hz	4Hz	4.5Hz	5Hz	5.5Hz	6Hz	6.5Hz	7Hz	7.5Hz	8Hz	8.5Hz	9Hz	9.5Hz	10Hz	10.5Hz	11Hz	11.5Hz	12Hz	12.5Hz	13Hz	13.5Hz	14Hz	14.5Hz	15Hz	15.5Hz	16Hz	16.5Hz	17Hz	17.5Hz	18Hz	18.5Hz	19Hz	19.5Hz	20Hz	20.5Hz	21Hz	21.5Hz	22Hz	22.5Hz	23Hz	23.5Hz	24Hz	24.5Hz	25Hz	25.5Hz	26Hz	26.5Hz	27Hz	27.5Hz	28Hz	28.5Hz	29Hz	29.5Hz	30Hz	30.5Hz	31Hz	31.5Hz	32Hz	32.5Hz	33Hz	33.5Hz	34Hz	34.5Hz	35Hz	35.5Hz	36Hz	36.5Hz	37Hz	37.5Hz	38Hz	38.5Hz	39Hz	39.5Hz	40Hz	40.5Hz	41Hz	41.5Hz	42Hz	42.5Hz	43Hz	43.5Hz	44Hz	44.5Hz	45Hz	45.5Hz	46Hz	46.5Hz	47Hz	47.5Hz	48Hz	48.5Hz	49Hz	49.5Hz	50Hz	50.5Hz	51Hz	51.5Hz	52Hz	52.5Hz	53Hz	53.5Hz	54Hz	54.5Hz	55Hz	55.5Hz	56Hz	56.5Hz	57Hz	57.5Hz	58Hz	58.5Hz	59Hz	59.5Hz	60Hz	60.5Hz	61Hz	61.5Hz	62Hz	62.5Hz	63Hz	63.5Hz	64Hz
15002	AF3	15.1482226990367	13.8840838520881	11.6190804735112	10.869172292774	10.2561084431373	9.99219129019156	9.84634309493872	9.76323255238719	9.65431581609937	9.62914953152571	9.71232751148565	9.56520722919562	9.40731699205826	9.48685578127849	9.7923257147882	10.1445508161999	10.3839699620884	10.8994428816981	11.3790626307517	11.5848555789324	11.3029415966154	11.2286474951296	11.0396665343346	10.3317448488331	9.26906121421674	8.75272450709968	8.4936055116067	8.43916524221325	8.556314511194	8.33072330312366	8.24866038557128	8.25294124285525	8.04904026157418	8.11061701857788	8.19816211164998	8.27208355519169	8.36636461165404	8.22296891546647	8.38435685366817	8.36643109672626	8.22170588165512	8.0869746388068	7.89932449700189	7.78521963806566	7.81962949613021	7.76956533236825	7.57345353976599	7.67689749172466	7.4715787273714	7.45960801497158	7.55013381747763	7.55682732599716	7.55348605405343	7.44045728677492	7.36028055085105	7.67734566592605	7.61813442152957	7.61160119931045	7.47122266963074	7.57151416615587	7.49144351681803	7.50877998713803	7.48530703070594	7.4176499488951	7.22093510613182	7.36418514688465	7.34937734197642	7.20982501929834	7.2026181764757	7.2224504854267	7.212903623637	7.21498755616289	7.05691896327566	7.08498646916278	6.92187139230944	6.87416781317681	6.79834632026376	6.71074247576953	6.66902430327228	6.5820263084292	6.35959942563226	6.26579593345586	6.15181526641738	5.99845425986194	5.92096577424599	5.87499114302228	5.58059078138367	5.5490496843242	5.38731320844357	5.12468808594394	4.82678840643163	4.64238296914366	4.34180470567108	3.86508499647443	3.47074577773677	3.07905379548019	2.61436217972159	2.40603185061761	2.50284171702789	1.81936443580734	1.53931162624159	1.37188022022908	1.63962526649996	2.04077646787909	2.33603756914802	2.74168230582697	2.26382583504249	2.20071653624605	2.39155705369427	2.47862107426857	2.48581054345954	3.62252696346183	3.54445256544189	2.12044299680942	1.65520627695931	1.84272164176564	1.6146663982902	2.26084417458202	3.85791716397067	2.87249123662836	1.48728996158564	2.24249190497946	1.72661628839925	1.51140541057849	1.93314470352062	2.17437620507801	1.81373552249702	1.55199111288196
15002	F7	13.9751070763675	12.7974807046577	11.0248862677692	10.3453190900916	9.88523074541947	9.65013776633276	9.50526548723596	9.42425334450994	9.37489407172661	9.32343081768157	9.30739485858585	9.11915108306533	9.03252225147339	9.08355949909996	9.37480284035945	9.66014663975898	10.0066271436664	10.4872589250192	10.9445565201456	11.0712412936379	10.8730032550991	10.8936523982681	10.7565111830332	10.0373955932133	8.97615139295138	8.43892349758644	8.20802195310224	8.1123250373376	8.15058830701814	8.00499335364862	8.04747806881173	8.03703141480769	7.88108356147551	7.86163463179822	7.83201288301504	7.9101055559589	8.03819396762428	7.87987327587481	7.97180384262284	7.950467379928	7.83475988615646	7.71234591948274	7.57519596481641	7.44508454225557	7.4160375025961	7.41367425362178	7.20240155103477	7.37843939521898	7.17756852419638	7.05338448284634	7.23447138927209	7.25744105473597	7.21512365908138	7.15897977682537	7.0772007515591	7.26338305399121	7.30611725846979	7.18759116831163	7.02070747697863	7.30264541623834	7.14853560298861	7.15965329504753	7.22094050741511	7.1357409608022	7.16063470025809	7.28745540442209	7.12544307672587	7.08233420245078	7.10207815150053	7.18949484805842	7.128915728249	7.07263366489242	6.68941596819685	6.79530802522568	6.82748591350549	6.75944318060407	6.70841018223015	6.68578112832459	6.56560309073436	6.49453614606042	6.34042215255694	6.19620323901086	6.3353923777796	6.06622150835922	6.00314754839085	5.98171421859862	5.61387407336353	5.5493481917786	5.32533391210813	5.20735301384612	5.03645781059165	4.70043488191227	4.35402272521233	4.04230834996246	3.78065958944588	3.42720123523946	2.85670719554957	2.5804477603535	2.34998091449811	1.48649154019285	1.18986833327584	1.33063699679317	1.47350652197513	1.95122571335336	2.36929009603587	2.7182961824807	2.49885431996427	2.4010111568557	2.43279062367929	2.36636271404655	2.43149925964414	3.21028575828879	3.28926979844559	2.19697389071178	2.01454794979782	1.77072496975121	1.62553162745386	1.79604703148084	3.35436520704484	2.41404608436017	1.33234042561012	2.21989781271583	1.55073227718	1.25419263652531	1.70713204910597	1.87989726667653	1.64810636657921	1.59506124004642
15002	F3	14.9818563197377	13.6951618096639	11.5911375519555	10.6204345464223	9.97533685578487	9.82809479955838	9.82809075046681	9.62722437397911	9.50353571269566	9.44484419005812	9.48416368460394	9.25940198656549	9.18286852012552	9.29496946836006	9.57890761348764	9.87139444546878	10.1175811909837	10.709272016118	11.2170172725171	11.4052527645765	11.006564127774	10.773249656345	10.5764101451484	9.96125621253926	8.94858915885526	8.49586759550677	8.31939753692642	8.13044948264286	8.21721721268814	8.14314365391677	8.00549175080161	8.06251667273491	7.87701650290152	8.03578736417231	8.09903143514598	8.1521088557882	8.18033501832832	8.07341080164311	8.12984258089031	8.16878200369663	7.99831435944392	7.76118028814316	7.71210630353849	7.70063106512422	7.6627536309028	7.56555133026999	7.346793945094	7.3824582182691	7.20888630412075	7.17868007031954	7.35476772009847	7.32421484061015	7.34689039387954	7.19757174290587	7.13253225195844	7.47765854079016	7.39350601264386	7.32990806483313	7.34763418695338	7.43230401477257	7.28558190934263	7.2808827787124	7.26310014706485	7.30920976462569	7.27244253195118	7.30770876390232	7.155773898493	7.05648167436084	7.14018619278805	7.19089508204661	7.06698900704899	6.92570462906749	6.88454516957817	6.86371380324094	6.9021790160214	6.78297168928493	6.77074646381015	6.61133106336548	6.60789592489162	6.62119678878598	6.56675353229654	6.30624804821761	6.22748991110259	6.17704081653497	5.98153127511806	5.88708678133231	5.58750612752608	5.58992099180365	5.42552799749972	5.11423958758703	4.95293721554106	4.59428273397975	4.37003478571146	3.92735986439185	3.62445697785842	3.26403335097248	2.86707080418995	2.48855215987924	2.316405991909	1.70974785179067	1.20044437346516	1.30118325446517	1.38738105109357	1.86306448926441	2.31246507675138	2.56372822275115	2.48399389884869	2.53419108721274	2.54579168349824	2.57174109874415	2.35106087127569	3.46425553213099	3.33340131265197	2.20819972995639	1.82106347657629	1.75297886884914	1.48587868997907	1.80688812285202	3.49058762375579	2.55920660441371	1.34503702658048	1.79946587247592	1.40905817136656	1.06948569770848	1.49356030100509	2.06076239608749	1.40389250610324	1.47712878996195
15002	FC5	15.7184665577888	14.2564382267642	11.5731295666099	10.691355927014	10.2695518448115	9.8959897106356	9.59485224891817	9.51906723774919	9.37287083328216	9.1823212320032	9.10512786103723	8.97948573006658	8.97762817161727	8.92977406493767	9.19134041548661	9.37688546053457	9.64374166181192	10.1129677064627	10.6498748835842	10.8079160633959	10.4705294608133	10.3809645980475	10.2238875052021	9.52880683406739	8.66234423211617	8.27828087581466	8.09028891004977	7.98313676734751	7.9334257834574	7.77834727963874	7.72074571178946	7.90582632293132	7.72559739312211	7.74565368935663	7.72432392420967	7.61306784252046	7.64384300532547	7.61430402109192	7.59861293922358	7.68143128509685	7.50309691883874	7.45170132916563	7.35708200425317	7.33358415228974	7.30827720845318	7.21840443222978	7.00658228167476	6.92230484789019	6.8663549051696	7.02469259344181	7.12115985998964	6.97778439877719	7.0364144479583	6.97295594431913	7.12267079396459	7.13423935388732	7.16636817888892	7.1482745975069	7.01198129246108	7.12694396808909	7.15546788293686	7.0636884604532	7.01140680002419	6.92013397076109	6.89626749826749	7.04127728290389	6.88153174930172	6.81442081945277	6.88109003802119	6.93570765392883	6.84192915404025	6.84666046910585	6.87830651729679	6.75513954964176	6.68828570118345	6.64046449540106	6.64510741538464	6.64679321974232	6.40989721983788	6.38606570415947	6.50225448662377	6.44630548630578	6.06128987992645	6.0160395745517	5.69421109572161	5.73875418331962	5.48018631682735	5.31305863294007	4.9574469983144	4.91003695131145	4.66772061329617	4.39277004799653	4.20953939731219	3.91356544880479	3.57623604103716	2.95896763440608	2.46499922662514	2.27534131951009	1.8765703000582	1.36146350242613	1.10114192901097	1.05524627765356	1.50428223371448	1.81923278015779	2.05708854506509	2.27722886503387	2.24588276186413	2.31517204202025	2.33025151115092	2.23134248547627	2.31709483227571	3.0558588550733	2.84503252599359	1.96817791969898	1.68777479526941	1.57462781910317	1.33684267213291	1.68018917021742	2.94336257660118	2.07430581880962	1.15056939217346	1.90991129310087	1.50347284557224	1.00251270012821	1.47301659290154	1.56486555623537	1.32335870852158	1.37928515097087
15002	T7	13.7131119365854	12.387626497238	10.4388703394406	9.67726663557764	9.27556939209853	8.90801697414128	9.0504487578069	9.04258943681739	8.81544353040493	8.60818097401878	8.56109558097151	8.55903578210732	8.63999029953693	8.63986874861422	8.60764893611914	8.6940970860481	8.92719986118832	9.2254871147294	9.47597400517958	9.28055417061916	9.30173357717327	9.70872522054999	9.72228193612445	9.07756985680473	8.21596692043333	7.74725779800607	7.6370312198479	7.5005579226808	7.49249141635223	7.34430345998077	7.48422719821712	7.50454410398684	7.28310091777635	7.2733390377475	7.32884062707286	7.31164138109887	7.27478669119133	7.24235767809169	7.15747792555342	7.20631384989933	7.06350542787347	7.05916934730179	6.84010158878639	6.77416252931473	6.67436300712552	6.79181426011462	6.72377013955054	6.54355113707247	6.56295241639782	6.59500011790241	6.6666951257074	6.81556307022352	6.80586327514596	6.629710079558	6.78884785035644	6.79447665899829	6.86503409797724	6.74499560785402	6.8493023020687	6.95656032721417	6.83871019543032	6.88759172262052	6.71809512350936	6.58588922555201	6.65240580596371	6.70677531073339	6.59803452597374	6.60898833754042	6.68883310526539	6.72128986424668	6.79787557431409	6.6891729290591	6.58284071924722	6.6373150836803	6.55023179827316	6.4421562578738	6.37668108706882	6.34296643464205	6.19794197202129	6.1876807137827	6.04303458743181	5.97474704563587	5.85931870237418	5.76590473234478	5.6285104655977	5.47823716683322	5.41101026752007	5.22860849166251	4.88240709845412	4.92269345474006	4.7562527809842	4.54138750219192	4.11962987227378	3.66678867228805	3.34302920931725	2.90903274758757	2.45798985597834	2.03965313762913	1.74272861540539	1.10303297815491	0.691818675569093	0.78912744336405	1.11243569522365	1.63226707197195	1.98683323145387	2.20217099783485	2.18925692107837	2.31517074875899	2.3252700382266	2.19309888854081	2.10535664495433	2.63046611519858	2.62748812319312	1.75710277014419	1.67872251161514	1.50186954082982	1.19872866768431	1.43072887504406	2.57514899759917	1.74472084100484	1.09248600838724	2.2782550689707	1.35842073290727	0.863896016316624	1.19771023184498	1.33912068381595	1.16656911869229	1.24569502852866
15002	P7	13.2715423582812	11.9341067770403	10.1242681344943	9.4431471010126	9.29953497316038	9.03415633330713	8.95654137190125	9.03294516349394	8.86890882647804	8.86665047423134	8.88489367321983	8.6843310667276	8.49023620370924	8.65795784213539	8.8194683765434	9.09471837684963	9.42660830494076	10.1512044798202	10.8311026870503	10.9488735945496	10.4042680430103	9.70905847645635	9.03762840676914	8.25413403326364	8.02883665125203	7.8997303524626	7.79938926842459	7.71280356701503	7.67414002980943	7.56398189293893	7.57083455036958	7.55110933055037	7.49032557673276	7.48194451269411	7.31969403283981	7.42420531656996	7.44901932724462	7.5130571984057	7.32130830434804	7.38456840946279	7.42667324565267	7.35936582178652	7.05120929996923	7.16208844243656	6.913660412448	7.00821376178362	7.15006884859405	6.9258788216663	6.9109522929753	7.02448714836674	6.98049788007863	6.987579529264	6.92199608931756	6.86549842663822	6.93007803253892	7.01532836829125	7.01691993555437	7.1218599156243	7.16434805242407	7.28227541844822	7.20608231946134	7.11137437307942	7.00413781343969	7.09916829696567	7.23300096397368	7.1990110147238	7.08512207385843	7.03859687082479	6.9389602956477	6.73694386961275	7.07439615250421	7.04330161377973	6.88018828540222	6.77425628345401	6.66137962038032	6.67182701833039	6.77022271948006	6.53929500146552	6.58219676110282	6.65943533723753	6.41853950760957	6.30114851699137	6.30031739992094	6.06736524437601	5.88004978310556	5.85456884747362	5.63864760645716	5.59926909241307	5.27974007579593	5.02572842237408	4.92670116507118	4.59744934970579	4.47896116725139	4.23112475526719	3.8835894935919	3.45868829409906	2.93024596865858	2.3549415471711	1.77685564072768	1.16044646753897	0.771643609975541	0.819541606661205	1.35037685477771	1.91108170281094	2.05258709723706	2.43991885915123	2.416368395206	2.58598682128722	2.7220342206201	2.66819115426961	2.42994144721712	2.62476064295896	2.56811375066313	1.93290413960519	1.70800105018441	1.54319314485914	1.01545883345215	1.20283644540687	2.14327258568901	1.34021471171171	0.950712171453301	2.31756824457	1.40870241678524	1.00137558300116	1.24803683434132	1.5163890456034	1.22990518517417	1.16331673068407
15002	O1	14.0999730853603	12.6104687693809	10.3383761292566	9.74098411946819	9.54835156291985	9.37522245570934	9.24287176688192	9.24953064175057	9.078522404534	9.06845117922779	9.31789919802304	9.59441345422264	9.17403497561361	8.91189729702522	9.12968454527994	9.49156237710156	10.1279399698744	10.9895331754256	11.0336598731509	10.6491259296761	10.4807636531812	10.2999320579007	10.0192670372276	9.36386590175254	8.68219909250147	8.33934001668148	8.14097778473185	8.00837018399421	7.69844071450908	7.86643980175698	7.90144875258358	7.82294478170967	7.72689433752592	7.64340562492103	7.64964906623315	7.5187489110587	7.62106796281034	7.50932852327205	7.4118617511131	7.46455069297764	7.53531537086703	7.51952679030565	7.38089882396562	7.19688059042146	7.22378306582766	7.26537442815344	7.17135313314848	7.04667151627236	6.94087843912222	7.04390363503917	7.06055045930092	7.00330222953158	7.00385748891671	6.94076309426382	7.15112324418471	7.06878186330796	7.04147035224057	6.98341492031791	7.08271931104877	7.15151505982095	7.10744725231478	7.07257431296715	6.96028869064621	7.0515717199339	7.12798348834266	7.12632196970428	7.04546703459245	7.04864841266605	6.94420246050816	6.80808765352186	6.69560084539477	6.86874921330969	6.96874319640053	6.87653790108563	6.92753987413125	6.7222966754707	6.68598131662764	6.5789938751062	6.60679611487918	6.53915968657444	6.34132902693981	6.44259763002696	6.38263603994199	6.22697743147278	5.97930000996648	5.82219556554918	5.73343730555954	5.43726494291498	5.35744459325126	5.06209708149212	4.76580363709524	4.59669021603893	4.3630898910693	4.11471638401164	3.82351436650097	3.23148640401923	2.82345398238132	2.22118331686638	2.04650820137902	1.53635337220333	0.946483940956384	0.82808430105422	1.47210209873746	2.05157883531042	2.27169741654933	2.71785091458567	2.56500721315282	2.46179618621252	2.52225102610961	2.55210897748222	2.55482039726903	3.11619286171217	2.97421304337061	1.94053236886159	1.77635435716588	1.62987008140949	1.44272716607447	1.55021633213869	3.11160420292143	2.2261433894716	1.17706740041879	1.99136422694334	1.27327717875282	1.00777956141588	1.57487460432643	1.77381987840062	1.32086839718559	1.40657802840391
15002	O2	13.3098160299177	12.0760442677853	10.6460658276529	10.1764305737862	10.0051840632824	9.77923339022827	9.62087496262647	9.65300059167041	9.60651270448736	9.58366158216486	9.45651739487826	9.5975033482825	9.46549447420544	9.44535280305139	9.64837250701783	9.82854546778027	10.2056884322627	10.6581921290581	10.953701080271	11.1017589643575	11.0974561116632	10.816272112763	10.3372465355053	9.94199904235825	9.34763019727059	8.96899770795143	8.69318754112096	8.48763847557949	8.17489202488597	8.31433324414782	8.47867557374393	8.37120291521635	8.35953192268509	8.49435949213282	8.37444947292764	8.18845020943391	8.23662428707364	8.46684392701015	8.34749247083742	8.36837002415708	8.2120080035776	8.37922172370524	8.13271629984837	8.05888437657062	7.8309229958736	7.67630460472715	7.50231057507717	7.35547301710912	7.28250909751517	7.34254871413373	7.52418474895395	7.43705483405994	7.5065555711057	7.53571464020146	7.45914856975426	7.59073735401012	7.57956508498937	7.39638083371662	7.48144078142906	7.39695793110223	7.31796546657123	7.43081045125416	7.51168513969141	7.28008895109479	7.37479278184873	7.11802773063246	7.22516121191602	7.3705817992669	7.38009308860402	7.52171200699036	7.45105512598803	7.12704432015377	7.21484951537211	7.16570688795209	7.12692970236119	7.02594435162534	6.89637770814887	6.92558595996715	6.89588961476901	6.83177479011387	6.6868358101016	6.56494740807468	6.35342396871539	6.26965532437029	6.28567111583398	6.14537355076382	5.87169577983734	5.71974758004668	5.54707951390741	5.23746531411779	5.20195975504723	4.9266385213624	4.65113604281721	4.28205400639869	3.88995547670165	3.48582996875776	2.85580569560964	2.55415746423259	1.72850379424976	1.15809990667678	0.784422531480357	1.04977385104807	1.38643414852887	1.86346433462083	2.26696321270921	2.2228942372229	2.40797400071982	2.63254324714825	2.61806614145527	2.37732989491772	2.04191443525321	2.28973462202144	2.15983074115462	1.75684056502965	1.74365864310762	1.30484144989451	1.2412418588007	1.0158223405749	1.61100815077955	0.857079146918987	1.06675389274363	1.85246543325663	1.29817406192116	0.767075750987033	0.946998704270295	1.00652643547794	1.13428238184538	1.1307023506175
15002	P8	14.2308120735667	12.8645953383165	10.7581306106349	10.1095975347914	9.93862633524936	9.81523978189149	9.59269100080253	9.53604603586877	9.65155714351241	9.70734417325135	9.3231392007133	9.58011558605795	9.59620940549002	9.55400826439045	9.74880786509045	9.91824128298972	10.1226575009222	10.643716355355	11.2437499224966	11.5026641072405	11.256681567427	11.0077228244731	10.6459687272161	9.80998724510919	9.32489920692031	8.96106558261462	8.68312446375637	8.58693855999364	8.42554964589333	8.31934441108493	8.40642766692339	8.38522305812834	8.31664407852436	8.44676880868929	8.47506534074792	8.56137109269065	8.5299217745835	8.75184476854531	8.74038614493312	8.4793099937668	8.31458237663945	8.42304677029517	8.23414567037894	8.09398320171003	8.03191151094381	7.98042910809696	7.59716702129874	7.60853007055061	7.60053433514644	7.58916122518472	7.54438121626204	7.63456106993411	7.51165293593508	7.31920729753598	7.32801281116605	7.51346085601421	7.71021671765808	7.57120195397463	7.58143445031961	7.66178491261253	7.38871034280747	7.45508481518377	7.64669059990802	7.45999274301765	7.43083398126655	7.30811084425773	7.55379825999899	7.45915949554084	7.39174543108592	7.55929132009949	7.4475139861074	7.38363513542855	7.20568771173379	7.18522745028301	7.2949839490754	7.06695644943168	7.00470651184897	6.9568679101799	6.82747302159841	6.95247801579687	6.76723746428647	6.72356027023269	6.39344226326158	6.44989657239896	6.46307199774224	6.22064380416874	5.96658014032454	5.7176064748781	5.51170337914308	5.49984238923437	5.16305502656236	4.8451806284017	4.62511512662745	4.31469522040449	3.69573571463795	3.36000790045766	3.1236968550882	2.66069830398163	2.38925437205925	1.46893152017867	1.09056966830128	1.20118635152489	1.63847400195008	2.10383915607322	2.27329749782501	2.60935506906367	2.42844578797711	2.55103172878332	2.70317871165183	2.53643473988599	2.48149313439801	3.32519433436408	3.17137403043893	2.24115272673134	1.82799256828186	1.77285479949205	1.68534558700665	1.66799537744164	3.35227079198206	2.3249412418082	1.17808358680998	2.23607700325679	1.58670253267708	1.13241566334136	1.57831594441065	1.77802576925506	1.52194020734028	1.50177349483365
15002	T8	13.7255967460364	12.5138410728457	10.9089508230458	10.3120810569214	9.94841032959069	9.85923160335654	9.7950156745371	9.80956549465673	9.80970659347556	9.823376037034	9.70930540706814	9.71930582237241	9.63788599518246	9.58451632925392	9.84875839806356	9.96736086900308	10.2074874975045	10.6101456675939	10.8956821548525	10.6662926810236	10.7992852010399	11.069487866447	10.7764020748947	9.94483336592898	9.28503027607731	9.03083023298926	8.72422213170419	8.59549769732245	8.59347825380007	8.39753615939393	8.57278571446217	8.35349673572485	8.26966220442284	8.30849209510334	8.2128916726274	8.32710359797917	8.58595690757151	8.57006684333914	8.37802255087727	8.37042121495636	8.44127872019448	8.41210813486857	8.29525071209963	8.01823498060975	7.88346902592497	7.76980607202925	7.74560054018951	7.57024842828568	7.57655952004137	7.53741975491879	7.40547551310039	7.56162273568825	7.53014178795738	7.33808562245632	7.29255532458344	7.58397747311698	7.60668233844925	7.43097738066803	7.46998300828221	7.64215790783411	7.44723668792799	7.42411303371918	7.53588020630352	7.50489976065892	7.46948748462157	7.44483365851205	7.59085744902332	7.36613743021887	7.31182666181248	7.31988087844844	7.11752996740006	7.27452571758672	7.21705132469757	7.19874003294365	7.19579089116381	7.03845441145528	6.82411110599865	6.76802245463173	6.89993352058332	6.80793262744326	6.54491448519222	6.59275109906263	6.45852762662822	6.28596915286365	6.19959491081101	6.07703037099894	5.74668981072448	5.63668546081724	5.57278858690307	5.43412157636944	4.96114467829915	4.60409368652199	4.63632555527442	4.29700495772463	3.9281986916595	3.42934097155819	3.13891298308277	2.72034620321726	2.68698100892891	1.80181533503861	1.29176946645935	1.36391989986206	1.85743997755827	2.06597129733045	2.47867477831049	2.83553127314556	2.64689326966337	2.78711972602517	2.8464432758825	2.73391035857388	2.64514972772428	3.72218567667431	3.63738174987531	2.26614161352091	1.87237023910774	1.61573853384793	1.57318815234928	2.02899601329922	3.8066126330138	2.72718706842467	1.71435113896668	2.52619796306355	1.8038450697538	1.46081172487471	1.99424111796562	2.26192257080175	1.5877754027179	1.64503409718205
